workspaceModel.cachedValueWithParameters.total.get.ms,1774267351546000000,1774267411543000000,0
workspaceModel.check.recursive.update.ms,1774267351546000000,1774267411543000000,0
workspaceModel.loading.from.cache.ms,1774267351546000000,1774267411543000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1774267351546000000,1774267411543000000,0
workspaceModel.workspaceFileIndexData.init.ms,1774267351546000000,1774267411543000000,0
workspaceModel.init.bridges.ms,1774267351546000000,1774267411543000000,0
workspaceModel.cachedValueWithParameters.from.cache.ms,1774267351546000000,1774267411543000000,0
workspaceModel.to.snapshot.ms,1774267351546000000,1774267411543000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1774267351546000000,1774267411543000000,0
workspaceModel.updates.precise.ms,1774267351546000000,1774267411543000000,0
workspaceModel.pre.handlers.ms,1774267351546000000,1774267411543000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1774267351546000000,1774267411543000000,4
workspaceModel.initializing.ms,1774267351546000000,1774267411543000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1774267351546000000,1774267411543000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1774267351546000000,1774267411543000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1774267351546000000,1774267411543000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1774267351546000000,1774267411543000000,0
workspaceModel.update.unloaded.entities.ms,1774267351546000000,1774267411543000000,0
workspaceModel.collect.changes.ms,1774267351546000000,1774267411543000000,0
workspaceModel.workspaceFileIndexData.instances.count,1774267351546000000,1774267411543000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1774267351546000000,1774267411543000000,0
workspaceModel.cachedValue.from.cache.ms,1774267351546000000,1774267411543000000,1
workspaceModel.updates.ms,1774267351546000000,1774267411543000000,0
workspaceModel.replace.project.model.ms,1774267351546000000,1774267411543000000,0
JVM.threadCount,1774267351546000000,1774267411543000000,81
JVM.totalDirectByteBuffersBytes,1774267351546000000,1774267411543000000,358067774
JVM.maxHeapBytes,1774267351546000000,1774267411543000000,2147483648
JVM.totalCpuTimeMs,1774267351546000000,1774267411543000000,109389
JVM.maxThreadCount,1774267351546000000,1774267411543000000,131
JVM.usedHeapBytes,1774267351546000000,1774267411543000000,700556800
JVM.totalBytesAllocated,1774267351546000000,1774267411543000000,52928588168
JVM.newThreadsCount,1774267351546000000,1774267411543000000,46
JVM.usedNativeBytes,1774267351546000000,1774267411543000000,411067216
JVM.GC.collectionTimesMs,1774267351546000000,1774267411543000000,3521
JVM.GC.collections,1774267351546000000,1774267411543000000,163
OS.loadAverage,1774267351546000000,1774267411543000000,3.8876953125
Indexes.stubs.lookupDurationMaxMs,1774267351546000000,1774267411543000000,23.0
Indexes.allKeys.lookupDurationAvgMs,1774267351546000000,1774267411543000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1774267351546000000,1774267411543000000,25
Indexes.allKeys.lookupDurationMaxMs,1774267351546000000,1774267411543000000,0.0
IndexesFlusher.totalFlushingTimeUs,1774267351546000000,1774267411543000000,-1874101
Indexes.allKeys.lookups,1774267351546000000,1774267411543000000,0.0
Indexes.stubs.lookups,1774267351546000000,1774267411543000000,644.0
Indexes.stubs.lookupDurationAvgMs,1774267351546000000,1774267411543000000,0.16925465838509315
Indexes.entries.lookupDuration90PMs,1774267351546000000,1774267411543000000,0.0
Indexes.entries.lookupDurationMaxMs,1774267351546000000,1774267411543000000,5.0
Indexes.entries.lookups,1774267351546000000,1774267411543000000,123.0
Indexes.stubs.lookupDuration90PMs,1774267351546000000,1774267411543000000,0.0
Indexes.entries.lookupDurationAvgMs,1774267351546000000,1774267411543000000,0.11382113821138211
IndexesFlusher.totalFlushes,1774267351546000000,1774267411543000000,-363
IndexesFlusher.totalFlushesRetried,1774267351546000000,1774267411543000000,23
Indexes.allKeys.lookupDuration90PMs,1774267351546000000,1774267411543000000,0.0
jps.apply.loaded.storage.ms,1774267351546000000,1774267411543000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1774267351546000000,1774267411543000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1774267351546000000,1774267411543000000,0
workspaceModel.moduleBridge.before.changed.ms,1774267351546000000,1774267411543000000,0
jps.reload.project.entities.ms,1774267351546000000,1774267411543000000,0
jps.app.storage.content.reader.load.component.ms,1774267351546000000,1774267411543000000,0
jps.save.changed.project.entities.ms,1774267351546000000,1774267411543000000,0
jps.global.initialize.library.bridges.after.loading.ms,1774267351546000000,1774267411543000000,0
workspaceModel.global.apply.state.to.project.ms,1774267351546000000,1774267411543000000,0
jps.facet.change.listener.before.change.events.ms,1774267351546000000,1774267411543000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1774267351546000000,1774267411543000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1774267351546000000,1774267411543000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1774267351546000000,1774267411543000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1774267351546000000,1774267411543000000,0
workspaceModel.mutableEntityStorage.instances.count,1774267351546000000,1774267411543000000,0
jps.facet.change.listener.init.bridge.ms,1774267351546000000,1774267411543000000,0
jps.global.get.libraries.ms,1774267351546000000,1774267411543000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1774267351546000000,1774267411543000000,0
